Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONÔMICA FEDERAL;51.626;b1;C;1;S1;199;BRASILIA;DF;09/2022;761.696.346;436.446;4.446.211;10.696.723;25.596.690;21.787.234;31.072.188;8;94.035.499;230.125;2.266.515;5.265.639;5.547.101;1.092.504;22.208;0;14.424.092;5.171;11.324;25.892;38.019;8.969;55;0;89.429;1.132.654;16.282.044;44.400.250;103.937.712;85.836.747;246.755.584;100.833.447;599.178.437;1.613.982;7.719.831;2.482.609;178.938;30.709;30.089;0;12.056.157;119.869;1.574.353;9.996.597;6.810.458;5.786.083;4.320.980;0;28.608.340;1.403.133;5.735.199;2.222.707;1.652.106;990.871;1.285.408;14.967;13.304.392;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81.011.686;b3S;I;2;S5;9;MAFRA;SC;09/2022;503.856;30;788;2.285;4.341;1.292;537;0;9.273;2.743;8.189;46.344;38.667;8.894;1.801;0;106.637;19;1.570;10.469;17.153;3.572;5;0;32.788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156;7.369;181.058;62.514;51.074;43.440;0;345.612;1.126;3.828;2.465;1.742;325;61;0;9.546;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16.779.741;b3S;I;2;S5;9;IBIRAMA;SC;09/2022;501.514;11;178;443;603;106;38;0;1.379;6.946;42.180;102.128;133.038;25.815;12.850;79;323.036;243;4.919;13.047;20.706;4.484;24;0;43.423;0;340;1.048;2.415;1.959;5.285;1.864;12.912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.476;18.336;45.090;39.896;8.170;3.796;1;120.765;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78.825.023;b3S;I;2;S5;9;PALMITOS;SC;09/2022;500.531;0;83;233;424;122;15;0;879;929;14.007;34.797;60.164;30.059;40.128;0;180.083;94;2.232;6.110;13.078;2.770;6;0;24.289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;26.423;121.029;47.669;38.598;56.883;0;290.643;579;2.097;1.941;21;0;0;0;4.638;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7.268.499;b3S;I;2;S5;9;TOLEDO;PR;09/2022;499.651;2;56;218;437;63;0;0;776;1.208;10.987;24.603;26.250;6.682;969;0;70.699;85;782;2.616;4.412;1.041;53;0;8.990;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;7;1.071;29.608;175.076;68.177;48.612;57.117;0;379.662;1.567;9.927;13.169;11.958;2.278;437;182;39.517;0
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;09/2022;496.435;69;1.113;3.526;6.598;1.706;469;0;13.482;4.676;36.916;73.686;95.943;34.927;20.728;238;267.114;183;4.400;12.044;20.846;6.300;4;0;43.777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;224;28.834;48.658;22.967;18.619;23.086;0;142.388;5.793;14.724;3.117;2.555;1.700;1.786;0;29.674;0
BANCO SEMEAR S.A.;795.423;b1;I;2;S4;8;BELO HORIZONTE;MG;09/2022;493.899;12;19;27;2;0;0;0;61;102.890;163.401;174.015;16.271;0;0;0;456.576;0;39;115;201;0;0;0;354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.331;1.779;3.956;10.867;6.737;11.921;317;36.908;0
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;09/2022;492.619;71;2.685;6.952;7.448;780;0;0;17.937;777;6.190;2.982;30.761;0;0;0;40.711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.395;284;7.063;3.670;0;0;14.412;3;40.873;162.142;138.597;48.631;0;0;390.245;29.314
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. - SICOOB COOPACREDI;65.229.254;b3S;I;2;S5;9;PATROCINIO;MG;09/2022;492.195;0;96;260;508;185;11;0;1.060;2.284;15.782;42.476;27.041;11.599;2.465;0;101.648;61;4.093;12.048;26.535;8.400;107;0;51.243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;419;35.176;159.829;79.053;33.338;18.548;0;326.363;675;5.781;1.777;1.365;822;1.460;0;11.881;0
CREDI-SHOP S/A - INSTITUIÇÃO DE PAGAMENTO;62.895.230;n4;I;2;;41;TERESINA;PI;09/2022;489.934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32.253;103.885;348.972;4.825;0;0;0;489.934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO - CRESOL TRADIÇÃO;4.350.225;b3S;I;2;S5;9;FRANCISCO BELTRAO;PR;09/2022;486.003;1;196;788;1.600;485;2;0;3.072;1.874;5.903;19.524;27.264;12.037;5.704;0;72.306;29;426;1.182;1.977;259;0;0;3.872;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;763;40.224;179.683;57.357;44.471;44.068;0;366.566;1.182;4.507;12.547;17.052;3.749;1.119;28;40.184;0
COOPERATIVA DE CRÉDITO UNICRED CENTRO-SUL LTDA - UNICRED CENTRO-SUL;75.847;b3S;I;2;S5;9;CRICIUMA;SC;09/2022;485.762;0;0;0;0;0;0;0;0;1.401;22.295;53.780;85.440;34.317;35.101;58;232.392;140;5.444;14.471;23.259;3.370;3;0;46.687;174;2.641;6.399;16.456;15.364;51.229;19.505;111.766;639;43.801;16.056;83;0;0;0;60.579;0;0;0;0;0;0;0;0;340;5.952;4.166;5.255;4.495;14.109;21;34.338;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO LIBERDADE - SICREDI LIBERDADE;88.530.142;b3S;I;2;S4;9;BAGE;RS;09/2022;485.555;55;335;824;1.001;213;110;0;2.538;769;10.231;15.975;10.206;416;38;0;37.636;49;2.597;8.387;16.595;5.924;142;0;33.694;0;0;0;0;0;0;0;0;2.117;17.779;5.974;27;0;0;0;25.897;102;38.911;150.122;54.828;10.246;768;0;254.977;1.366;21.929;34.628;49.081;17.258;6.553;0;130.814;0
COOPERATIVA DE CRÉDITO CREDIVAR LTDA. - SICOOB CREDIVAR;25.798.596;b3S;I;2;S5;9;VARGINHA;MG;09/2022;484.017;0;0;2;6;0;0;0;8;3.208;25.169;108.490;57.350;18.837;1.860;0;214.913;49;1.299;3.672;4.978;1.156;0;0;11.155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;56.704;51.710;102.492;19.214;10.345;0;240.565;2.274;7.998;3.715;1.889;1.062;439;0;17.376;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36.900.256;b3S;I;2;S5;9;CUIABA;MT;09/2022;482.572;0;0;0;0;0;0;0;0;328;13.563;35.010;53.187;15.506;18.425;532;136.551;119;6.789;18.402;27.811;5.037;2;0;58.161;56;3.996;13.077;29.677;23.654;54.435;2.799;127.694;1.261;40.739;14.145;85;0;0;0;56.230;0;0;0;0;0;0;0;0;1.196;13.573;28.309;37.479;15.586;7.516;277;103.936;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO - CRESOL UNIÃO;2.446.089;b3S;I;2;S5;9;CORONEL VIVIDA;PR;09/2022;475.674;1;57;201;357;19;0;0;637;1.023;9.385;24.419;34.201;10.362;1.592;5;80.987;51;1.388;4.601;11.797;4.933;1.770;0;24.541;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;365;23.098;170.185;56.188;37.430;28.453;0;315.719;2.086;7.554;28.090;11.545;3.433;1.042;37;53.788;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP/ES - CRESOL FRONTEIRAS PR/SC/SP/ES;5.276.770;b3S;I;2;S5;9;REALEZA;PR;09/2022;475.505;0;52;191;414;129;0;0;786;904;15.261;23.929;27.954;10.080;2.154;0;80.282;30;1.162;2.588;4.743;1.103;0;0;9.626;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;903;33.797;162.937;64.499;42.364;28.683;0;333.183;1.621;8.245;18.074;17.164;4.864;1.584;73;51.626;0
COOPERATIVA DE CRÉDITO SICOOB VALE SUL;2.466.552;b3S;I;2;S5;9;FRANCISCO BELTRAO;PR;09/2022;473.084;71;3.667;9.263;20.161;13.442;12.661;0;59.265;1.056;14.273;37.955;41.665;15.609;4.064;0;114.622;37;888;2.637;5.116;1.370;1;0;10.048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153;40.851;193.491;22.481;12.907;4.322;0;274.204;2.711;6.144;4.872;432;396;390;0;14.945;0
COOPERATIVA DE CRÉDITO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86.564.051;b3S;I;2;S5;9;UNAI;MG;09/2022;472.209;0;0;0;0;0;0;0;0;2.637;22.378;47.838;54.298;13.869;1.536;0;142.556;13;1.447;4.356;7.519;2.292;0;0;15.629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;608;42.656;126.532;93.872;21.379;19.191;0;304.237;1.044;4.252;3.693;657;97;44;0;9.787;0
SICREDI EXPANSÃO - COOPERATIVA DE CRÉDITO;41.180.092;b3S;I;2;S5;9;MACEIO;AL;09/2022;469.441;345;12.914;40.434;98.569;74.183;63.578;0;290.023;913;15.426;36.107;41.176;3.731;1.567;0;98.920;79;1.940;5.350;7.981;648;0;0;15.997;0;0;0;0;0;0;0;0;2.388;28.768;10.809;53;0;0;0;42.018;0;0;0;0;0;0;0;0;1.388;7.446;3.631;6.437;2.190;1.392;0;22.483;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81.706.616;b3S;I;2;S4;9;JANDAIA DO SUL;PR;09/2022;464.967;80;1.632;4.514;7.956;3.502;3.574;0;21.259;1.000;11.826;29.185;34.508;11.218;3.326;0;91.062;38;891;2.718;4.085;1.137;1;0;8.869;0;2;0;28;26;137;224;417;2.051;21.072;8.261;110;0;0;0;31.494;1;37.043;83.360;73.959;36.768;9.857;0;240.988;1.313;17.682;38.933;10.196;2.670;84;0;70.879;0
COOPERATIVA DE CRÉDITO UNICRED VALOR CAPITAL LTDA - UNICRED VALOR CAPITAL;74.064.502;b3S;I;2;S5;9;FLORIANOPOLIS;SC;09/2022;462.427;0;0;0;0;0;0;0;0;1.657;26.222;64.808;92.308;27.127;16.564;0;228.686;4;3.442;9.175;13.744;2.916;17;0;29.299;126;2.723;6.387;17.116;16.728;48.902;17.355;109.336;647;57.524;19.043;123;0;0;0;77.337;0;0;0;0;0;0;0;0;228;6.099;4.123;3.707;2.321;1.292;0;17.769;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7.206.072;b3S;I;2;S4;9;ARAPOTI;PR;09/2022;460.392;116;2.288;6.583;13.011;7.491;9.687;0;39.174;684;9.946;21.983;25.785;7.117;1.127;0;66.642;90;3.502;9.827;18.753;5.961;87;0;38.220;0;0;0;0;0;0;0;0;2.517;22.882;8.494;87;0;0;0;33.980;61;19.747;144.408;30.642;16.342;4.411;0;215.613;1.680;16.168;25.160;16.100;5.152;2.502;0;66.762;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5.863.726;b3S;I;2;S5;9;SANANDUVA;RS;09/2022;459.926;0;59;176;450;388;276;0;1.349;691;9.345;20.803;32.391;12.296;6.254;0;81.779;138;1.639;4.719;9.413;2.998;68;0;18.976;0;0;0;0;0;0;0;0;3;119;18;0;0;0;0;141;305;17.215;203.348;44.723;36.327;36.932;0;338.850;508;4.474;8.331;3.927;843;702;47;18.832;0
KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6.040.559;n1;I;2;S5;14;BIGUACU;SC;09/2022;455.404;95;356;776;640;33;0;0;1.900;9.575;29.073;45.935;16.698;73;0;0;101.356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38.577;105.012;160.027;48.199;334;0;0;352.149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDISIS CREDIARI - COOPERATIVA DE CRÉDITO LTDA.;3.222.753;b3S;I;2;S5;9;ARIQUEMES;RO;09/2022;450.395;0;0;0;0;0;0;0;0;3.130;66.300;179.810;57.151;368;0;0;306.758;151;3.061;8.616;10.707;353;0;0;22.888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.752;23.728;27.633;0;0;0;65.113;2.112;33.043;16.298;3.685;497;0;0;55.636;0
PAGSEGURO INTERNET INSTITUIÇÃO DE PAGAMENTO S.A.;8.561.701;n4;I;2;S4;41;SAO PAULO;SP;09/2022;449.430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;336.838;111.573;1.018;0;0;0;449.430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4.529.074;b3S;I;2;S5;9;CASCAVEL;PR;09/2022;449.095;162;3.751;9.650;20.725;12.372;10.385;0;57.045;2.589;13.294;26.215;55.003;11.388;2.301;0;110.790;119;837;2.170;3.581;316;0;0;7.023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;655;33.863;117.078;52.227;20.537;13.912;0;238.272;5.865;11.164;3.498;7.319;5.655;2.465;0;35.966;0
MODAL;51.963;b1;C;2;S4;199;RIO DE JANEIRO;RJ;09/2022;448.316;0;0;0;0;0;0;0;0;320;254.346;21.603;71.851;2.681;0;0;350.801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.581;45.177;13.278;65;0;0;0;81.102;0;0;0;0;0;0;0;0;10.396;2.452;0;0;3.565;0;0;16.413;0
COOPERATIVA DE CRÉDITO AGROCREDI LTDA. - SICOOB AGROCREDI;42.873.828;b3S;I;2;S4;9;GUAXUPE;MG;09/2022;447.504;14;919;2.480;4.433;132;0;0;7.977;2.609;31.131;33.898;41.823;4.854;274;0;114.589;93;4.666;10.775;19.357;3.113;6;0;38.009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;110.170;55.051;65.279;12.863;2.354;0;245.835;4.606;23.658;7.336;5.329;165;0;0;41.094;0
COOPERATIVA DE CRÉDITO CREDICAF LTDA - SICOOB CREDICAF;25.395.435;b3S;I;2;S5;9;LAJINHA;MG;09/2022;447.070;0;0;0;0;0;0;0;0;1.037;34.150;25.748;74.933;24.552;12.180;0;172.600;25;2.024;2.184;7.925;2.894;0;0;15.052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;434;17.460;105.688;91.826;18.218;19.391;0;253.017;1.086;2.630;1.607;222;70;527;259;6.401;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77.984.870;b3S;I;2;S4;9;GUARAPUAVA;PR;09/2022;446.848;75;1.664;4.719;8.665;3.455;2.907;0;21.485;937;15.529;24.675;20.983;2.782;350;0;65.256;32;1.674;4.820;9.127;3.448;34;0;19.135;0;0;0;0;0;0;0;0;3.174;36.059;14.870;213;0;0;0;54.316;106;16.477;139.036;34.108;17.776;4.828;0;212.331;1.895;13.415;28.419;18.703;8.975;2.919;0;74.325;0
BANCO SOROCRED S.A. - BANCO MÚLTIPLO;4.814.563;b1;I;2;S4;8;BARUERI;SP;09/2022;443.048;0;11;0;0;0;0;0;11;5.500;14.254;18.727;4.665;35;1;0;43.182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235.987;81.336;71.081;11.451;0;0;0;399.855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMINHO DAS ÁGUAS RS - SICREDI CAMINHO DAS ÁGUAS RS;95.213.211;b3S;I;2;S4;9;ROLANTE;RS;09/2022;440.510;199;3.496;10.147;19.519;12.712;18.192;0;64.264;725;7.318;17.494;10.748;1.523;77;0;37.887;433;9.551;27.647;55.305;15.371;17;0;108.325;0;18;35;92;92;421;697;1.354;3.477;34.027;11.932;88;0;0;0;49.524;17;5.178;29.285;23.905;12.863;11.427;0;82.674;2.196;12.947;20.971;33.853;16.935;9.579;0;96.482;0
COOPERATIVA DE CRÉDITO COOPERMAIS - SICOOB COOPERMAIS;31.804.966;b3S;I;2;S5;9;SANTA MARIA DE JETIBA;ES;09/2022;431.072;47;638;2.193;4.834;1.312;184;0;9.207;3.093;24.637;65.132;89.989;35.885;15.330;0;234.066;80;2.872;7.474;12.557;3.156;10;0;26.148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;315;18.723;55.651;46.111;12.480;9.498;0;142.778;4.905;11.063;1.248;681;603;374;0;18.873;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2.934.201;b3S;I;2;S5;9;CHOPINZINHO;PR;09/2022;431.022;0;156;468;1.181;664;180;0;2.650;589;5.406;17.046;26.084;14.455;6.383;0;69.963;3;294;797;1.406;479;5;0;2.985;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;6;1.160;29.611;157.558;55.538;39.948;34.610;7;318.432;817;4.256;11.420;13.107;3.809;3.544;33;36.986;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81.016.131;b3S;I;2;S5;9;VIDEIRA;SC;09/2022;429.713;65;401;929;1.941;1.316;542;0;5.193;1.230;11.358;37.145;41.385;13.008;4.151;0;108.279;227;3.315;9.387;19.408;9.024;52;0;41.412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;520;16.295;103.841;51.443;41.439;51.549;0;265.087;2.358;3.574;3.700;110;0;0;0;9.742;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES - CRESOL UNIÃO DOS VALES;5.231.945;b3S;I;2;S5;9;IVAIPORA;PR;09/2022;429.132;64;567;1.555;3.795;2.511;3.351;0;11.843;757;8.407;30.652;28.247;6.433;2.400;0;76.896;60;966;1.635;4.511;2.061;20;0;9.254;0;0;0;0;0;0;0;0;0;13;2;0;0;0;0;16;1.500;27.306;150.562;40.873;30.065;24.785;0;275.092;1.654;11.155;15.414;19.544;6.669;1.549;46;56.032;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6.332.931;b3S;I;2;S4;9;GOIANIA;GO;09/2022;420.363;31;787;2.223;3.744;888;215;0;7.888;1.644;16.549;40.936;34.691;1.124;19;0;94.964;58;1.701;5.333;9.899;2.731;17;0;19.739;0;0;0;0;0;0;0;0;4.091;29.392;9.485;86;0;0;0;43.056;0;16.961;91.798;49.501;643;0;0;158.903;2.913;26.370;36.476;18.147;10.443;1.464;0;95.814;0
LEBES FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11.271.860;n1;I;2;S5;14;ELDORADO;RS;09/2022;420.081;0;0;0;0;0;0;0;0;66.702;136.592;188.341;28.446;0;0;0;420.081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PRIMACREDI COOPERATIVA DE CRÉDITO DE PRIMAVERA DO LESTE;26.563.270;b3S;I;2;S5;9;PRIMAVERA DO LESTE;MT;09/2022;417.790;3;68;177;66;0;0;0;315;1.050;25.203;33.778;32.356;4.972;231;0;97.591;19;1.085;2.496;3.309;387;5;0;7.302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;652;55.801;173.502;34.692;4.983;36;0;269.667;2.339;17.561;18.045;3.926;1.029;16;0;42.915;0
VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5.192.316;n1;I;2;S4;14;SANTO CRISTO;RS;09/2022;415.962;78;1.602;4.322;7.818;4.244;2.229;0;20.292;45.223;86.906;130.420;34.778;2.267;41;0;299.635;1;301;835;1.545;602;2;0;3.286;0;0;0;0;0;0;0;0;4.186;18.400;18.611;3.310;16;0;0;44.523;0;0;0;0;0;0;0;0;12.738;13.447;17.693;4.179;162;7;0;48.225;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE LAJEADO - SICREDI INTEGRAÇÃO RS/MG;91.159.764;b3S;I;2;S4;9;LAJEADO;RS;09/2022;409.721;12;588;1.471;2.322;530;119;0;5.041;698;15.001;34.655;44.330;16.340;449;0;111.472;87;5.210;14.737;25.447;5.322;13;0;50.816;0;31;86;226;242;590;371;1.546;2.160;42.238;15.049;77;0;0;0;59.524;5;5.636;35.151;15.224;14.511;20.644;0;91.172;1.551;16.012;19.127;30.980;15.078;7.402;0;90.150;0
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5.392.810;b3S;I;2;S5;9;TOLEDO;PR;09/2022;408.989;229;5.738;14.425;31.604;26.381;34.359;0;112.736;2.080;13.144;27.531;37.869;11.850;6.786;0;99.259;38;615;1.731;3.622;1.071;2;0;7.079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;21.067;101.284;21.252;18.060;8.515;0;170.197;3.014;3.377;4.848;2.977;2.417;3.087;0;19.719;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE -  SICOOB - CREDIAL SC/RS;78.858.107;b3S;I;2;S5;9;CUNHA PORA;SC;09/2022;399.889;2;54;119;234;67;0;0;478;554;11.777;33.279;54.126;22.730;32.409;0;154.874;164;3.378;9.290;18.763;3.378;0;0;34.973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;17.991;90.179;32.827;28.223;33.421;0;202.649;669;5.569;483;132;63;0;0;6.916;0
COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE;41.697.103;b3S;I;2;S5;9;MANHUACU;MG;09/2022;394.033;0;0;0;0;0;0;0;0;1.541;33.095;17.348;33.294;7.881;8;0;93.166;37;1.107;3.052;6.087;1.123;0;0;11.406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;63.226;159.354;25.074;15.488;16.941;0;280.206;2.469;4.075;1.586;765;300;60;0;9.255;0
SICREDI RECIFE - COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI RECIFE;70.241.658;b3S;I;2;S5;9;RECIFE;PE;09/2022;389.146;263;15.333;44.534;100.547;84.455;67.985;0;313.116;136;3.329;9.097;9.756;1.215;43;0;23.577;40;2.246;6.768;14.913;6.427;41;0;30.437;0;0;0;0;0;0;0;0;555;10.765;4.275;17;0;0;0;15.612;0;0;0;0;0;0;0;0;167;1.774;1.887;2.242;287;48;0;6.405;0
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4.146.333;b3S;I;2;S5;9;RECIFE;PE;09/2022;388.356;296;21.695;54.981;112.393;84.141;64.564;0;338.071;423;2.604;4.873;4.840;286;8;0;13.033;11;269;814;1.783;647;4;0;3.527;0;0;0;0;0;0;0;0;2.131;15.075;6.123;37;0;0;0;23.367;0;0;0;0;0;0;0;0;528;2.333;2.382;3.682;1.402;29;0;10.357;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1.060.307;b3S;I;2;S5;9;RAUL SOARES;MG;09/2022;386.319;46;871;2.727;4.983;1.313;552;0;10.492;959;10.331;25.703;25.464;6.573;459;0;69.489;150;3.280;9.063;18.711;7.319;134;0;38.656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;18.195;109.855;75.568;24.552;29.620;0;257.926;2.098;5.862;1.724;72;0;0;0;9.756;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694.389;b3S;I;2;S5;9;SAO JOSE DO CERRITO;SC;09/2022;371.694;50;803;2.108;4.307;1.570;1.165;0;10.003;1.440;12.282;26.316;38.983;14.300;12.527;0;105.848;250;3.205;8.357;15.736;3.373;0;0;30.921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;558;20.567;112.507;46.441;18.071;12.662;0;210.804;1.897;10.354;1.858;7;2;0;0;14.118;0
