Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Capital de Giro Rotativo;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
BB;49.906;b1;C;1;;199;BRASILIA;DF;12/2012;284.617.647;913.884;10.932.834;24.759.755;25.332.874;5.773.436;2.204.696;0;69.917.480;19.835;1.346.532;2.715.733;7.785.856;11.598.317;9.994.660;1.053.104;34.514.038;107.498;2.087.187;994.198;593.053;0;0;0;3.781.937;544.186;14.640.691;3.553.997;1.503.173;11.576;0;2;20.253.626;304.158;4.953.743;7.292.715;380.050;83.243;1.052;0;13.014.961;272.608;2.598.041;534.616;1.182.576;669.712;194.561;1.775;5.453.888;296.873;4.298.661;14.178.448;23.154.697;8.530.182;9.460.999;2.980.024;62.899.883;51.096;4.820.442;13.347.864;14.085.767;1.500.205;1.188.382;38.828;35.032.584;0;15.147;220.289;1.000.374;57.742;6.851;1.121;1.301.525;38.447.726
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CASCAVEL;4.529.074;b3S;I;2;;9;CASCAVEL;PR;12/2012;54.583;94;4.904;20.229;8.134;1.766;169;0;35.297;28;354;960;2.409;575;0;0;4.326;0;0;0;0;0;0;2.719;2.719;255;11.206;507;7;0;0;0;11.976;0;0;0;0;0;0;0;0;11;86;2;3;0;0;0;102;0;0;0;0;0;0;0;0;0;0;162;0;0;0;0;162;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR E DOS SERVIDORES PÚBLICOS FEDERAIS DO ESTADO DE ALAGOAS, UNICRED-ALAGOAS.;41.180.092;b3S;I;2;;9;MACEIO;AL;12/2012;54.166;252;4.766;10.203;18.955;9.640;417;0;44.232;39;641;1.532;2.553;1.295;203;0;6.263;0;1.223;2.016;0;0;0;0;3.239;3;142;37;0;0;0;0;182;0;0;0;0;0;0;0;0;23;227;0;0;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE CURITIBA E CAMPOS GERAIS - SICOOB SUL;5.888.589;b3S;I;2;;9;CURITIBA;PR;12/2012;53.836;71;5.608;12.886;9.661;1.043;0;0;29.270;0;1.020;2.516;4.538;714;0;0;8.787;0;0;0;0;0;0;1.726;1.726;5;7.915;252;0;0;0;0;8.173;0;0;0;0;0;0;0;0;13;555;1.612;1.757;431;0;0;4.368;0;0;0;0;0;0;0;0;0;0;1.512;0;0;0;0;1.512;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DOS ESTADOS DO PARANÁ E DE SÃO PAULO - CENTRAL SICREDI PR/SP;80.230.774;b3C;I;2;;9;CURITIBA;PR;12/2012;50.938;0;44.530;6.408;0;0;0;0;50.938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGENCIA DE FOMENTO DO ESTADO DO RIO DE JANEIRO S.A.;5.940.203;n1;I;1;;30;RIO DE JANEIRO;RJ;12/2012;50.833;0;0;0;0;0;0;0;0;1.971;2.072;4.544;6.733;2.163;765;0;18.249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1.952;5.781;17.441;6.864;533;0;32.584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4.247.370;b3S;I;2;;9;CONCORDIA;SC;12/2012;50.754;118;5.487;13.867;9.414;729;0;0;29.614;18;939;2.505;4.771;639;0;0;8.872;0;0;0;0;0;0;1.265;1.265;95;10.541;325;0;0;0;0;10.961;0;0;0;0;0;0;0;0;18;24;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO GAÚCHO - SICREDI PLANALTO GAÚCHO;88.038.260;b3S;I;3;;9;CRUZ ALTA;RS;12/2012;50.489;1.284;1.578;13.977;4.923;1.972;49;4;23.788;1;267;665;1.033;298;1;0;2.265;86;8.533;5.173;0;0;0;0;13.792;89;3.681;1.984;0;0;0;0;5.754;0;0;0;0;0;0;0;0;0;141;375;296;0;0;87;899;3;158;399;422;0;0;0;983;0;605;2.044;181;179;0;0;3.009;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5.463.212;b3C;I;2;;9;BLUMENAU;SC;12/2012;49.998;0;0;0;0;0;0;0;0;0;810;2.431;6.481;282;0;0;10.004;0;3.653;36.341;0;0;0;0;39.994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25.683.434;b3C;I;2;;9;BELO HORIZONTE;MG;12/2012;49.160;0;0;0;0;0;0;0;0;0;26;55;57;0;0;0;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.325;24.055;552;0;0;0;38.932;0;2.291;7.798;0;0;0;0;10.090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;;9;PIMENTA BUENO;RO;12/2012;48.943;244;6.019;12.798;5.143;347;0;0;24.550;26;850;1.151;1.925;121;0;0;4.072;0;0;0;0;0;0;2.306;2.306;108;15.014;1.330;1;0;0;0;16.453;0;0;0;0;0;0;0;0;31;491;533;215;81;0;0;1.352;3;0;0;0;0;0;0;3;0;0;70;136;0;0;0;207;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2.282.709;b3S;I;2;;9;ANAPOLIS;GO;12/2012;48.653;179;1.876;4.052;4.789;2.329;103;0;13.329;38;877;2.008;3.302;757;181;0;7.164;0;4.502;11.943;152;0;0;0;16.597;153;7.912;968;0;0;0;0;9.033;0;0;0;0;0;0;0;0;22;1.165;298;534;446;64;0;2.530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2.335.109;b3S;I;2;;9;CATAGUASES;MG;12/2012;48.648;146;5.174;8.951;11.245;1.297;31;0;26.845;1;211;586;936;19;0;0;1.753;0;0;0;0;0;0;3.463;3.463;293;15.191;581;2;0;0;0;16.067;0;0;0;0;0;0;0;0;425;89;5;0;0;0;0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR;81.466.286;b3S;I;2;;9;PONTA GROSSA;PR;12/2012;47.745;682;2.877;5.364;5.349;1.227;156;0;15.655;6;646;1.482;2.234;685;408;0;5.461;563;4.245;10.309;0;0;0;0;15.117;103;8.885;834;0;0;0;0;9.822;0;0;0;0;0;0;0;0;0;16;427;538;0;0;81;1.062;0;0;0;0;0;0;0;0;0;97;531;0;0;0;0;628;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO DOS COMERCIANTES DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71.297.899;b3S;I;2;;9;PATOS DE MINAS;MG;12/2012;47.312;90;4.512;6.416;8.801;3.853;0;0;23.672;1;432;1.042;862;1;0;0;2.339;0;0;0;0;0;0;4.776;4.776;232;15.321;131;1;0;0;0;15.685;0;0;0;0;0;0;0;0;40;68;34;37;0;0;0;180;4;78;215;360;4;0;0;660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VIDEIRA/SC;81.016.131;b3S;I;2;;9;VIDEIRA;SC;12/2012;47.224;193;4.110;6.969;4.503;841;1.535;0;18.151;89;1.865;4.697;7.412;2.936;159;0;17.159;0;0;0;0;0;0;1.222;1.222;159;7.601;733;1;0;0;0;8.494;0;0;0;0;0;0;0;0;41;10;7;1;0;157;0;215;0;0;0;0;0;0;0;0;0;867;1.117;0;0;0;0;1.983;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE - SICREDI OESTE PR;76.059.997;b3S;I;2;;9;TOLEDO;PR;12/2012;46.709;78;2.153;4.698;4.807;1.289;199;0;13.223;28;607;1.396;2.135;997;810;0;5.973;129;4.701;6.173;0;0;0;0;11.003;319;13.167;2.044;0;0;0;0;15.530;0;0;0;0;0;0;0;0;0;201;702;44;0;0;33;980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DA PRODUÇÃO - SICREDI REGIÃO DA PRODUÇÃO;89.468.565;b3S;I;2;;9;SARANDI;RS;12/2012;46.393;226;3.268;6.546;6.095;1.072;6;0;17.213;12;428;1.071;1.833;403;3;0;3.750;488;6.064;3.733;0;0;0;0;10.284;216;10.947;1.857;0;0;0;0;13.021;0;0;0;0;0;0;0;0;0;276;366;65;0;0;78;785;1;68;147;116;0;0;0;332;0;0;1.008;0;0;0;0;1.008;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL E DOS PEQUENOS EMPREENDEDORES DO VALE DO MOGI GUAÇU;67.960.229;b3S;I;2;;9;DESCALVADO;SP;12/2012;45.618;2;7;28;24;17;11;0;90;53;237;556;546;9;0;0;1.402;0;0;0;0;0;0;12.926;12.926;2.350;8.145;119;0;0;0;0;10.614;0;0;0;0;0;0;0;0;7.041;9.893;2.195;411;78;0;0;19.618;0;0;0;0;0;0;0;0;0;0;969;0;0;0;0;969;0;0;0;0;0;0;0;0;0
BANCO PORTO REAL DE INVESTIMENTOS S.A;40.429.946;b2;I;2;;13;PORTO REAL;RJ;12/2012;45.421;31;3.883;9.936;12.074;3.340;0;0;29.263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.519;11.413;96;76;0;0;15.104;0;110;315;594;35;0;0;1.054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HONDA;51.396;b2;C;3;;198;SAO PAULO;SP;12/2012;45.120;0;0;0;0;0;0;0;0;233;16.546;16.895;11.172;275;0;0;45.120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO POTTENCIAL S.A.;253.448;b1;I;2;;2;BELO HORIZONTE;MG;12/2012;44.997;371;266;1.894;5.823;0;0;0;8.354;0;0;0;0;0;0;0;0;0;10.160;0;0;0;0;0;10.160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;695;5.295;3.360;373;0;0;0;9.723;0;0;0;0;0;0;0;0;0;0;270;0;0;16.491;0;16.761;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DA REGIÃO SUL CATARINENSE LTDA.;75.847;b3S;I;2;;9;CRICIUMA;SC;12/2012;44.882;85;3.447;5.707;7.059;2.450;2.150;0;20.898;74;1.883;4.773;8.013;3.047;1.567;0;19.357;0;783;359;0;0;0;0;1.141;0;3.260;114;0;0;0;0;3.374;0;0;0;0;0;0;0;0;38;74;0;0;0;0;0;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO URUGUAI CATARINENSE - SICOOB - CREDIAUC/SC;78.840.071;b3S;I;2;;9;CONCORDIA;SC;12/2012;44.855;441;5.187;9.870;5.419;1.134;966;0;23.017;39;1.871;6.220;3.396;1.247;2;0;12.775;0;0;0;0;0;0;1.750;1.750;200;4.817;231;0;0;0;0;5.248;0;0;0;0;0;0;0;0;20;31;14;18;0;0;0;83;0;0;0;0;0;0;0;0;0;9;1.835;104;34;0;0;1.982;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DO VALE DO SAO PATRICIO LTDA;968.602;b3S;I;2;;9;GOIANESIA;GO;12/2012;44.850;7;974;7.836;29.795;2.537;13;0;41.162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;26;0;1.076;194;0;0;0;0;1.270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;815;1.578;0;0;0;2.392;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - UNICRED NATAL;70.038.237;b3S;I;2;;9;NATAL;RN;12/2012;44.024;27;2.546;6.822;9.329;3.948;597;0;23.269;8;1.010;2.678;3.654;519;29;0;7.897;0;9.690;2.314;0;0;0;0;12.005;0;330;79;0;0;0;0;409;0;0;0;0;0;0;0;0;0;444;0;0;0;0;0;444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CENTRO LESTE - SICREDI CENTRO LESTE RS;88.471.024;b3S;I;2;;9;CACHOEIRA DO SUL;RS;12/2012;43.962;247;2.458;5.851;5.456;1.263;714;0;15.989;29;513;1.339;2.304;360;0;0;4.545;105;4.997;3.751;0;0;0;0;8.852;148;8.614;1.674;0;0;0;0;10.436;0;0;0;0;0;0;0;0;21;399;2.715;237;0;0;237;3.609;1;6;14;0;0;0;0;21;0;0;509;0;0;0;0;509;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CELEIRO - SICREDI CELEIRO RS/SC;88.099.247;b3S;I;2;;9;CAMPO NOVO;RS;12/2012;43.828;114;1.744;3.369;3.645;467;19;0;9.358;9;854;1.925;2.880;704;5;0;6.376;104;4.498;8.424;0;0;0;0;13.026;4;7.958;1.933;0;0;0;0;9.895;0;0;0;0;0;0;0;0;0;178;898;83;76;5;34;1.274;0;2;3;1;0;0;0;7;0;1.000;2.892;0;0;0;0;3.892;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO PARANAPANEMA - SICREDI PARANAPANEMA PR/SP;79.086.997;b3S;I;2;;9;CAMBARA;PR;12/2012;43.051;497;2.858;6.704;7.361;1.279;623;0;19.322;84;197;507;798;325;140;0;2.051;202;4.741;3.667;0;0;0;0;8.610;150;10.458;1.201;0;0;0;0;11.809;0;0;0;0;0;0;0;0;0;7;157;47;20;0;84;315;0;34;80;51;0;0;0;165;16;0;764;0;0;0;0;780;0;0;0;0;0;0;0;0;0
UNICRED RECIFE ? COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL LTDA;70.241.658;b3S;I;2;;9;RECIFE;PE;12/2012;42.964;32;5.139;12.740;17.925;4.548;33;0;40.418;0;112;298;375;72;0;0;857;0;933;453;0;0;0;0;1.386;0;285;2;0;0;0;0;287;0;0;0;0;0;0;0;0;2;14;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32.474.884;b3S;I;2;;9;ALFREDO CHAVES;ES;12/2012;42.691;32;10.804;10.763;8.352;1.568;0;0;31.520;3;458;1.147;1.676;236;0;0;3.519;0;0;0;0;0;0;1.150;1.150;8;6.091;318;2;0;0;0;6.419;0;0;0;0;0;0;0;0;27;34;4;13;6;0;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO EM GUAXUPÉ E REGIÃO LTDA - SICOOB AGROCREDI;42.873.828;b3S;I;2;;9;GUAXUPE;MG;12/2012;42.636;0;0;0;0;0;0;0;0;39;428;1.368;1.968;18;0;0;3.822;0;0;0;0;0;0;12.781;12.781;432;10.551;248;0;0;0;0;11.231;0;0;0;0;0;0;0;0;1.483;6.066;5.382;1.544;16;253;0;14.744;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;58;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LITORÂNEA   SICOOB/SC CREDIJA;85.291.086;b3S;I;2;;9;JACINTO MACHADO;SC;12/2012;42.522;109;1.267;2.898;2.454;123;2;0;6.853;51;1.881;6.014;8.727;1.694;14;0;18.382;0;0;0;0;0;0;1.342;1.342;304;14.574;748;0;0;0;0;15.627;0;0;0;0;0;0;0;0;62;51;79;101;24;0;0;318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;;8;BELEM;PA;12/2012;42.488;422;20.379;15.893;385;0;0;0;37.079;0;0;0;0;0;0;0;0;837;1.801;1.535;0;0;0;0;4.172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;449;564;132;0;0;0;0;1.144;0;0;0;0;0;0;0;0;0;0;0;0;0;92;0;92;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;;9;CAMPO VERDE;MT;12/2012;42.431;683;2.231;4.665;5.448;402;0;0;13.430;11;314;852;1.244;274;0;0;2.695;333;3.098;6.904;115;0;0;0;10.449;284;8.455;1.829;0;0;0;0;10.567;0;0;0;0;0;0;0;0;1.032;894;2.753;0;0;0;161;4.840;0;0;0;0;0;0;0;0;242;0;207;0;0;0;0;449;0;0;0;0;0;0;0;0;0
TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.473.806;n1;I;2;;14;BENTO GONCALVES;RS;12/2012;42.295;2.125;2.511;6.765;7.650;1.023;0;0;20.075;948;3.740;3.593;766;0;0;0;9.048;0;0;0;0;0;0;0;0;2.033;6.724;3.646;769;0;0;0;13.172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO KDB DO BRASIL S.A.;7.656.500;b1;I;3;;8;SAO PAULO;SP;12/2012;42.186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.762;1.835;6.755;28.833;3.000;0;0;42.186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE, CONTABILISTAS, EMPRESÁRIOS E PROFESSORES DO OESTE E SERRA LTDA - UNICRED OESTE E SERRA;1.039.011;b3S;I;2;;9;CHAPECO;SC;12/2012;42.077;47;2.132;5.017;6.910;2.804;246;0;17.156;27;1.592;4.649;8.599;4.231;3.427;7;22.530;0;687;609;0;0;0;0;1.297;0;867;180;0;0;0;0;1.047;0;0;0;0;0;0;0;0;7;40;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2.197.569;b3S;I;2;;9;LORENA;SP;12/2012;41.456;52;5.428;4.786;3.278;1.835;1.131;57;16.567;0;192;450;540;88;35;0;1.306;0;837;644;0;0;0;0;1.481;2;1.673;69;0;0;0;0;1.744;0;0;0;0;0;0;0;0;59;1.110;2.204;5.432;4.320;7.234;0;20.359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1.644.264;b3S;I;2;;9;JOAO MONLEVADE;MG;12/2012;41.101;65;6.416;6.127;5.797;1.740;23;0;20.167;82;1.070;2.637;3.268;156;0;0;7.212;0;0;0;0;0;0;2.571;2.571;21;5.362;267;0;0;0;0;5.651;0;0;0;0;0;0;0;0;196;889;1.863;1.704;76;23;0;4.751;0;132;294;319;4;0;0;748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309.024;b3C;I;2;;9;BELO HORIZONTE;MG;12/2012;40.452;0;17.077;19.222;3.985;4;0;0;40.287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10.348.181;b3S;I;2;;9;ITAPEMA;SC;12/2012;40.424;228;2.424;4.633;4.819;526;12;0;12.642;7;625;1.588;2.927;602;0;0;5.749;458;5.603;4.361;0;0;0;0;10.422;347;10.115;892;0;0;0;0;11.354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;257;257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CENTRO SERRA - SICREDI CENTRO SERRA RS;87.067.757;b3S;I;2;;9;AGUDO;RS;12/2012;39.530;100;2.418;3.374;2.784;589;0;0;9.265;17;1.196;3.564;5.872;2.250;84;0;12.983;33;3.098;4.225;530;0;0;0;7.886;148;5.244;1.433;0;0;0;0;6.825;0;0;0;0;0;0;0;0;0;360;2.071;82;41;0;18;2.571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI EMPRESARIAL;2.843.443;b3S;I;2;;9;JOINVILLE;SC;12/2012;38.691;232;4.078;8.693;7.037;441;49;0;20.531;7;931;2.323;3.574;957;99;0;7.890;143;3.367;2.896;0;0;0;0;6.406;117;2.428;168;0;0;0;0;2.714;0;0;0;0;0;0;0;0;0;74;192;407;320;0;49;1.042;1;27;47;34;0;0;0;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE TRANSPORTES DE VEÍCULOS DOS MUNICÍPIOS DE SANTO ANDRÉ, SÃO BERNARDO DO CAMPO, SÃO CAETANO DO SUL, DIADEMA, MAUÁ E RIBEIRÃO PIRES-CREDCEG;7.789.195;b3S;I;2;;9;SAO BERNARDO DO CAMPO;SP;12/2012;38.576;122;5.045;4.766;4.669;320;0;0;14.922;134;2.340;6.707;8.809;680;0;0;18.670;0;0;0;0;0;0;2.386;2.386;51;1.688;702;0;0;0;0;2.441;0;0;0;0;0;0;0;0;34;123;0;0;0;0;0;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
