Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONÔMICA FEDERAL;51.626;b1;C;1;S1;199;BRASILIA;DF;12/2022;794.159.120;447.866;5.440.576;13.370.004;30.266.682;22.397.086;30.531.309;0;102.453.523;262.728;2.140.228;4.991.720;5.020.625;1.069.356;19.093;0;13.503.750;2.278;10.294;25.627;37.879;11.028;42;0;87.149;1.163.775;16.797.542;45.880.214;107.458.589;88.770.386;255.336.187;104.296.599;619.703.291;1.831.604;8.241.675;2.737.430;184.285;31.815;30.316;0;13.057.126;201.180;3.005.133;9.961.800;7.720.661;6.536.579;4.637.814;0;32.063.167;1.813.143;5.281.150;2.077.756;1.683.570;1.026.917;1.392.780;15.798;13.291.114;0
SICREDI RECIFE - COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI RECIFE;70.241.658;b3S;I;2;S5;9;RECIFE;PE;12/2022;395.702;302;15.625;45.254;104.520;83.199;63.309;0;312.209;213;4.531;8.436;8.985;1.058;27;0;23.250;137;2.706;7.681;17.008;6.896;27;0;34.456;0;0;0;0;0;0;0;0;500;11.960;4.637;12;0;0;0;17.109;0;0;0;0;0;0;0;0;190;2.297;1.994;3.077;1.019;101;0;8.678;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CENTRO-SUL RS/MS - CRESOL CENTRO-SUL RS/MS;2.910.987;b3S;I;2;S5;9;ERECHIM;RS;12/2022;383.480;0;0;0;0;0;0;0;0;429;10.023;21.806;34.013;10.486;5.117;0;81.875;80;1.312;3.603;7.975;2.155;11;0;15.135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;413;23.929;131.114;30.431;24.220;22.200;0;232.307;800;9.061;22.224;12.118;4.657;5.263;41;54.163;0
COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10.348.181;b3S;I;2;S4;9;ITAPEMA;SC;12/2022;383.154;182;4.145;11.932;21.972;11.832;12.452;0;62.515;1.950;13.237;31.275;38.088;5.622;1.438;0;91.608;336;6.487;17.108;28.602;7.419;21;0;59.972;0;29;51;136;140;768;1.907;3.032;7.399;71.893;26.813;102;0;0;0;106.207;1;1.226;2.297;1.905;735;938;0;7.101;3.633;12.954;8.848;15.888;5.269;6.127;0;52.719;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24.830.879;b3S;I;2;S5;9;MINEIROS;GO;12/2022;377.188;0;0;0;0;0;0;0;0;1.562;17.806;92.014;7.464;232;5;0;119.083;162;3.834;8.770;17.132;2.766;0;0;32.664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;496;29.605;113.681;45.023;17.941;3.200;0;209.945;644;12.814;1.936;101;0;0;0;15.496;0
COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES;3.047.549;b3S;I;2;S5;9;RIO VERDE;GO;12/2022;375.218;3;35;106;206;11;0;0;360;901;16.092;73.910;81.859;10.118;1.790;0;184.669;106;1.382;5.264;9.522;2.237;1;0;18.511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.181;52.750;73.043;14.077;2.118;0;155.169;1.673;7.394;4.668;1.426;696;653;0;16.509;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA.;7.599.206;b3S;I;2;S5;9;GOIANIA;GO;12/2022;374.223;47;263;620;820;0;0;0;1.750;1.602;29.353;54.087;46.821;16.682;10.146;0;158.691;161;959;2.982;5.368;658;114;79;10.320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14.011;71.503;58.323;14.931;1.655;0;160.438;4.327;27.420;4.948;1.868;1.587;2.875;0;43.025;0
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80.959.612;b3S;I;2;S5;9;RIO DO SUL;SC;12/2022;374.120;12;553;1.499;3.030;1.192;743;0;7.028;595;12.358;35.006;52.411;17.899;12.263;0;130.533;96;4.339;12.197;25.029;6.822;43;0;48.525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;29.758;76.369;27.978;23.195;18.264;0;175.588;915;2.908;2.292;1.796;1.754;2.782;0;12.446;0
SENFFNET INSTITUIÇÃO DE PAGAMENTO LTDA.;3.877.288;n4;I;2;S4;41;CURITIBA;PR;12/2022;372.261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;340.273;31.984;4;0;0;0;372.261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDINTER LTDA. - SICOOB CREDINTER;24.048.910;b3S;I;2;S5;9;GUARANESIA;MG;12/2022;369.975;11;526;1.405;3.514;1.237;1;0;6.694;1.194;11.582;48.320;38.516;12.292;3.055;0;114.960;28;1.576;3.710;8.465;1.361;5;0;15.145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;6.688;91.334;68.463;25.616;7.043;0;199.245;2.108;11.654;15.462;3.422;946;339;0;33.931;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL RIOGRANDENSE - SICREDI UNIÃO METROPOLITANA RS;92.796.564;b3S;I;2;S4;9;PORTO ALEGRE;RS;12/2022;368.469;94;2.097;5.557;8.199;1.310;204;0;17.461;637;13.049;11.265;12.830;2.510;1.667;0;41.957;144;2.537;6.822;11.631;3.364;5;0;24.502;0;17;31;82;84;413;757;1.383;4.066;66.696;24.704;202;0;0;0;95.669;0;4.296;32.983;27.742;14.515;9.167;0;88.702;1.966;13.607;20.368;33.864;16.735;12.255;0;98.794;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, DENTISTAS, PROFISSIONAIS DA ÁREA DE SAÚDE E DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO LTDA. - UNICRED DO ESTADO DE SÃO PAULO;71.884.498;b3S;I;2;S5;9;CAMPINAS;SP;12/2022;363.828;0;0;0;0;0;0;0;0;1.183;21.550;49.768;69.197;24.442;22.215;0;188.354;80;2.939;7.571;12.460;2.218;1;0;25.269;11;691;1.795;4.446;3.630;9.374;0;19.947;643;29.888;12.102;64;0;0;0;42.697;0;0;0;0;0;0;0;0;184;11.843;16.434;25.819;15.868;17.413;0;87.560;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73.750.424;b3S;I;2;S5;9;CAXIAS DO SUL;RS;12/2022;362.810;11;79;183;220;0;0;0;492;331;12.036;31.068;51.891;24.092;26.106;6.053;151.575;22;3.630;9.376;14.028;1.980;8;0;29.045;241;2.715;7.586;18.265;15.590;43.082;15.143;102.622;947;35.547;12.933;81;0;0;0;49.509;0;0;0;0;0;0;0;0;662;5.734;6.395;6.744;4.024;6.007;0;29.567;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.;66.402.207;b3S;I;2;S5;9;SAO ROQUE DE MINAS;MG;12/2022;362.592;65;1.947;4.725;8.956;3.582;667;0;19.942;1.333;10.943;30.523;51.952;18.432;20.441;0;133.623;28;1.660;4.596;9.557;4.266;509;0;20.616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;564;7.590;98.903;39.659;17.504;9.171;0;173.391;1.757;9.803;3.356;103;0;0;0;15.020;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81.054.686;b3S;I;2;S4;9;LAPA;PR;12/2022;351.417;103;1.466;3.894;7.102;3.144;775;0;16.484;975;5.752;36.887;9.676;1.361;7;0;54.658;62;1.280;4.555;6.968;1.504;1;0;14.370;0;0;0;0;0;0;0;0;3.258;25.017;9.347;66;0;0;0;37.688;104;11.835;111.989;44.478;23.670;775;0;192.851;1.153;5.013;16.223;9.463;3.133;382;0;35.365;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI;2.144.899;b3S;I;2;S5;9;OURO PRETO DO OESTE;RO;12/2022;350.670;2;80;186;129;1;0;0;397;1.083;31.304;26.039;4.614;1.123;186;0;64.348;66;1.417;4.267;6.073;1.503;2;0;13.329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;601;24.565;98.411;122.036;10.157;2.630;0;258.400;661;11.517;2.017;0;0;0;0;14.196;0
AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;36.321.990;n1;I;2;S5;14;VITORIA;ES;12/2022;350.581;0;0;0;0;0;0;0;0;92.343;118.536;129.135;10.568;0;0;0;350.581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDICARPA LTDA. - SICOOB CREDICARPA;23.949.522;b3S;I;2;S5;9;CARMO DO PARANAIBA;MG;12/2022;350.076;0;101;260;356;0;0;0;717;783;5.887;14.393;25.953;8.821;4.619;0;60.457;0;413;1.172;2.484;648;41;0;4.758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.047;31.202;134.540;79.060;22.444;8.854;0;277.147;110;5.492;1.080;208;107;0;0;6.997;0
COOPERATIVA DE CRÉDITO COCRE;54.401.286;b3S;I;2;S4;9;PIRACICABA;SP;12/2022;346.954;5;534;1.473;2.522;322;65;0;4.921;1.121;8.268;46.530;37.276;12.841;95;0;106.130;42;1.199;2.977;5.704;1.270;0;0;11.192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;332;8.519;125.742;51.992;24.738;370;0;211.693;2.126;7.273;3.547;71;0;0;0;13.017;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VANGUARDA - CRESOL VANGUARDA;3.965.737;b3S;I;2;S5;9;CHAPECO;SC;12/2022;346.081;2;50;161;334;201;2;0;750;563;6.481;13.144;13.395;3.227;845;117;37.774;51;474;1.381;2.891;707;3;0;5.507;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;472;12.965;101.386;57.511;42.875;43.739;0;258.949;987;5.729;18.933;11.780;4.519;1.115;38;43.100;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24.799.033;b3S;I;2;S5;9;QUIRINOPOLIS;GO;12/2022;343.305;8;53;148;180;37;0;0;425;1.606;19.622;64.181;39.816;1.629;1.969;157;128.980;108;2.101;6.545;9.614;98;0;0;18.466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.920;21.670;94.629;52.330;5.180;0;0;175.729;815;12.235;1.586;4.365;438;266;0;19.705;0
TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.473.806;n1;I;2;S5;14;BENTO GONCALVES;RS;12/2022;342.463;3;225;325;55;0;0;0;609;13.878;123.603;150.610;53.624;139;0;0;341.853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SUL DO ESPÍRITO SANTO - SICOOB SUL;32.467.086;b3S;I;2;S5;9;CACHOEIRO DE ITAPEMIRIM;ES;12/2022;339.974;60;1.046;3.071;5.370;1.616;305;0;11.467;2.712;17.087;43.104;53.727;10.921;9.166;0;136.716;161;3.434;8.995;14.416;2.705;2;0;29.714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;319;9.334;58.074;41.979;17.388;6.371;0;133.465;6.537;13.180;3.375;3.078;1.817;625;0;28.612;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1.604.998;b3S;I;2;S5;9;SAO GONCALO DO SAPUCAI;MG;12/2022;338.092;16;799;2.069;3.924;756;1;0;7.565;1.508;13.180;26.462;34.465;7.532;418;0;83.565;124;4.792;12.702;24.354;4.720;22;0;46.713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;644;11.477;97.727;56.664;12.529;830;0;179.871;3.374;11.701;4.442;301;331;229;0;20.378;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB UNIÃO MT/MS;3.326.437;b3S;I;2;S5;9;CUIABA;MT;12/2022;337.230;26;1.848;4.530;11.378;10.733;9.810;0;38.324;2.010;22.097;76.511;86.306;16.939;2.245;13;206.121;116;1.435;3.842;6.326;990;0;0;12.710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;9.570;38.992;16.846;3.026;0;0;68.510;1.912;3.104;1.524;929;832;2.535;728;11.564;0
CREDISIS JICRED - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO JICRED;2.309.070;b3S;I;2;S5;9;JI-PARANA;RO;12/2022;329.849;0;0;0;0;0;0;0;0;2.021;43.178;119.569;39.042;996;1;0;204.807;151;1.730;5.907;6.556;470;0;0;14.814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;18.706;42.110;0;0;0;61.047;3.703;23.278;19.876;2.073;249;0;0;49.180;0
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22.656.789;b3S;I;2;S5;9;MURIAE;MG;12/2022;329.491;23;714;1.907;3.299;1.272;546;0;7.762;1.829;14.701;29.381;46.659;13.927;2.343;0;108.840;184;2.012;6.062;11.299;4.154;10;0;23.721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;472;6.233;80.662;51.097;23.795;18.000;0;180.260;1.810;4.399;1.722;328;139;511;0;8.909;0
COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO;22.760.839;b3S;I;2;S5;9;SAO SEBASTIAO DO PARAISO;MG;12/2022;324.848;1;114;303;393;39;0;0;850;1.595;17.464;71.014;101.105;40.631;12.523;0;244.333;58;359;1.362;2.490;792;1;0;5.062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;4.491;36.470;11.518;5.165;2.387;0;60.113;963;4.581;2.735;3.378;1.481;1.352;0;14.491;0
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67.096.909;b3S;I;2;S4;9;FRANCA;SP;12/2022;324.456;0;0;0;0;0;0;0;0;1.477;7.336;42.247;46.425;14.543;2.650;0;114.678;6;628;4.187;5.359;702;0;0;10.882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;702;12.287;154.694;14.166;7.089;2.010;0;190.948;254;7.226;191;277;0;0;0;7.947;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;12/2022;323.713;0;0;0;0;0;0;0;0;708;16.505;41.035;67.426;18.214;15;0;143.902;559;18.855;49.211;84.511;26.482;62;0;179.679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;22;66;43;0;0;0;132;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DO RIO GRANDE DO SUL - CRESOL RIO GRANDE DO SUL;6.139.650;b3S;I;2;S5;9;BENTO GONCALVES;RS;12/2022;322.655;12;39;150;248;94;0;0;544;509;5.683;15.786;18.281;6.363;1.062;0;47.684;20;504;1.701;3.485;1.318;13;0;7.042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;587;22.933;123.686;29.881;22.723;22.032;0;221.842;1.601;5.163;19.156;14.183;4.741;670;29;45.543;0
COOPERATIVA DE CRÉDITO LITORÂNEA;85.291.086;b3S;I;2;S5;9;JACINTO MACHADO;SC;12/2022;321.795;8;399;1.096;2.321;997;182;0;5.003;1.117;17.485;40.934;57.584;21.716;4.640;0;143.476;99;7.096;19.087;35.883;10.968;811;0;73.944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;12.306;39.337;16.667;14.125;9.660;0;92.127;1.362;2.765;1.927;740;365;88;0;7.246;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23.623.636;b3S;I;2;S5;9;SINOP;MT;12/2022;319.986;0;81;212;682;195;0;0;1.171;697;10.476;62.331;51.635;16.995;1.981;0;144.114;146;3.734;10.408;21.237;5.919;0;0;41.443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;361;18.510;71.350;29.540;1.951;512;0;122.226;2.041;6.027;2.806;155;2;0;0;11.032;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO;7.026.923;b3S;I;2;S5;9;UMUARAMA;PR;12/2022;315.973;185;3.307;8.223;19.945;16.433;21.750;0;69.844;1.159;7.640;14.010;15.102;3.340;570;0;41.820;88;1.005;2.749;5.218;1.566;7;0;10.634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;11.049;66.892;82.674;14.963;6.323;0;182.093;4.025;6.922;518;103;13;0;0;11.582;0
SICREDI CEARÁ - COOPERATIVA DE CRÉDITO DO ESTADO DO CEARÁ;72.257.793;b3S;I;2;S5;9;FORTALEZA;CE;12/2022;313.574;83;2.953;8.376;17.649;12.419;7.828;0;49.308;1.529;15.784;32.940;30.405;2.116;117;0;82.892;709;7.726;19.937;33.382;8.435;8;0;70.197;0;30;61;156;163;729;376;1.516;4.839;38.450;15.358;64;0;0;0;58.711;0;0;0;0;0;0;0;0;2.026;8.544;11.162;18.718;6.623;3.880;0;50.951;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA PROGRESSO - CRESOL PROGRESSO;2.448.310;b3S;I;2;S5;9;CASCAVEL;PR;12/2022;312.340;38;182;662;1.532;544;359;0;3.316;759;7.623;9.492;17.744;7.655;4.390;3;47.666;68;607;1.729;3.950;1.278;31;0;7.663;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;424;14.913;107.400;36.475;29.975;35.408;0;224.595;1.816;3.371;9.802;10.175;3.106;789;40;29.100;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE MINAS GERAIS - CRESOL MINAS GERAIS;8.624.548;b3S;I;2;S5;9;MURIAE;MG;12/2022;311.640;4;74;230;396;106;1;0;811;1.056;9.064;25.518;21.635;6.606;899;0;64.778;98;841;2.139;3.915;1.067;0;0;8.060;0;0;0;0;0;0;0;0;1;15;6;0;0;0;0;22;905;4.062;80.715;45.089;30.581;18.911;0;180.262;2.792;7.448;19.554;21.989;5.343;445;135;57.707;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81.367.880;b3S;I;2;S5;9;TURVO;SC;12/2022;311.065;0;15;40;98;55;0;0;209;1.131;12.009;27.925;41.909;16.164;11.438;0;110.575;110;1.937;4.939;11.429;5.047;186;0;23.649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;4.899;92.183;32.646;24.357;18.340;0;172.458;1.099;2.299;103;162;162;349;0;4.173;0
COOPERATIVA DE CRÉDITO UNICRED VALE LTDA - UNICRED VALE;73.443.863;b3S;I;2;S5;9;BLUMENAU;SC;12/2022;309.482;4;55;137;173;25;0;0;394;1.476;17.862;45.676;71.933;21.261;8.612;0;166.819;75;4.161;10.869;16.836;3.909;20;0;35.870;55;1.288;3.299;7.619;6.247;19.774;9.767;48.049;709;34.065;12.600;131;0;0;0;47.504;0;0;0;0;0;0;0;0;77;3.389;2.555;1.556;1.253;2.015;0;10.846;0
COOPECREDI GUARIBA - COOPERATIVA DE CREDITO;44.469.161;b3S;I;2;S4;9;GUARIBA;SP;12/2022;307.001;0;164;450;643;38;0;0;1.295;805;6.596;44.673;35.421;8.787;0;0;96.282;0;337;1.572;2.125;137;0;0;4.171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;733;4.577;156.108;26.254;9.511;0;0;197.182;607;2.532;2.871;1.836;101;125;0;8.071;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86.829.827;b3S;I;2;S5;9;BRACO DO NORTE;SC;12/2022;306.050;0;0;0;0;0;0;0;0;603;8.326;18.931;25.035;5.609;994;0;59.498;42;1.705;4.884;10.256;3.063;6;0;19.957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;303;15.477;72.173;52.010;33.827;46.885;0;220.675;957;3.482;1.459;22;0;0;0;5.921;0
COOPERATIVA DE CRÉDITO CREDISG LTDA. - SICOOB CREDISG;3.645.752;b3S;I;2;S5;9;SAO GOTARDO;MG;12/2022;304.260;0;36;98;170;21;0;0;325;2.028;11.668;33.911;28.064;6.703;3.419;0;85.794;10;1.186;3.087;5.807;996;3;0;11.089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.708;47.961;89.373;42.526;10.966;3.563;0;201.097;337;5.091;527;0;0;0;0;5.955;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA RAIZ - CRESOL RAIZ;17.343.510;b3S;I;2;S5;9;FREDERICO WESTPHALEN;RS;12/2022;300.314;0;0;0;0;0;0;0;0;377;4.054;11.930;23.515;13.909;6.974;0;60.759;28;362;961;2.385;671;4;0;4.410;0;0;0;0;0;0;0;0;0;23;10;0;0;0;0;33;201;52.969;102.316;11.798;8.727;5.651;0;181.663;433;6.739;16.098;14.383;6.562;9.225;10;53.450;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA - SICREDI SUL SC;3.793.242;b3S;I;2;S4;9;CRICIUMA;SC;12/2022;299.134;5;386;1.065;1.694;380;1;0;3.531;982;9.520;15.739;13.951;2.218;313;0;42.724;125;2.458;6.691;11.521;2.892;13;0;23.702;0;0;0;0;0;0;0;0;3.526;35.629;13.223;106;0;0;0;52.484;3.182;8.998;73.057;24.785;12.083;11.287;0;133.393;2.445;8.364;8.767;13.677;7.369;2.678;0;43.300;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRIUNFO - CRESOL TRIUNFO;8.560.508;b3S;I;2;S5;9;SAO JOAO DO TRIUNFO;PR;12/2022;298.896;1;28;110;260;86;0;0;485;948;6.702;26.644;17.747;6.322;1.455;0;59.818;65;744;1.986;4.428;2.258;13;0;9.494;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;462;15.853;94.261;35.128;29.336;23.516;0;198.555;1.975;2.588;9.505;11.568;4.356;534;16;30.543;0
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES;22.724.710;b3S;I;2;S5;9;SAO TIAGO;MG;12/2022;298.540;10;703;1.872;3.180;1.281;175;0;7.221;1.568;20.979;65.422;73.377;26.336;12.572;0;200.255;108;1.655;4.071;9.308;4.432;4;0;19.579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;8.995;21.915;17.599;6.436;3.131;0;58.104;2.745;6.116;2.063;935;561;962;0;13.381;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4.463.602;b3S;I;2;S4;9;MARILIA;SP;12/2022;294.205;428;3.572;9.656;17.751;7.996;8.407;0;47.809;942;12.564;23.352;25.121;3.115;80;0;65.173;47;1.813;4.926;7.775;1.515;8;0;16.085;0;0;0;0;0;0;0;0;4.888;37.501;14.422;95;0;0;0;56.906;234;3.299;28.982;13.743;1.985;0;0;48.243;2.403;13.091;16.784;19.257;7.066;1.388;0;59.989;0
COOPERATIVA DE CRÉDITO  DE FRONTEIRAS  LTDA. - SICOOB FRONTEIRAS;3.612.764;b3S;I;2;S5;9;CACOAL;RO;12/2022;290.755;0;68;190;462;64;0;0;785;3.767;29.754;67.694;49.073;1.259;3;0;151.550;180;1.329;3.186;6.737;1.828;0;0;13.260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;648;7.341;47.230;31.637;3.910;0;0;90.767;3.774;26.936;3.512;173;0;0;0;34.395;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78.483.310;b3S;I;2;S5;9;ITAPIRANGA;SC;12/2022;289.704;0;12;32;73;58;74;0;248;370;9.771;21.940;37.065;21.595;24.728;1.404;116.872;14;1.913;5.443;13.901;5.382;20;0;26.673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;9.823;68.561;20.879;17.765;26.864;0;143.980;250;666;285;229;209;291;0;1.931;0
COOPERATIVA DE CRÉDITO UNICRED EVOLUÇÃO LTDA. - UNICRED EVOLUÇÃO;1.727.929;b3S;I;2;S5;9;PATOS DE MINAS;MG;12/2022;287.051;0;0;0;0;0;0;0;0;619;17.991;44.901;73.990;33.975;28.409;0;199.886;68;1.110;2.944;3.947;536;0;0;8.605;4;560;1.937;4.342;3.187;3.883;0;13.913;657;24.098;9.191;63;0;0;0;34.010;0;0;0;0;0;0;0;0;181;9.310;7.313;6.115;4.139;3.579;0;30.637;0
