Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;12/2020;602.887.837;2.209.872;5.093.407;13.548.952;24.850.900;13.601.002;10.860.945;56;70.165.134;679.812;1.266.876;2.895.013;3.653.289;214.081;18.948;10.788;8.738.806;17.132;45.902;85.274;79.820;11.918;40;14;240.100;752.495;13.711.903;38.168.748;88.622.890;72.515.928;204.556.093;82.292.600;500.620.657;981.626;6.474.801;2.213.973;188.379;26.582;25.329;0;9.910.691;109.388;358.035;2.416.731;781.314;301.263;225.478;0;4.192.209;1.266.778;2.615.589;2.006.093;1.642.521;761.765;700.852;26.643;9.020.240;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO NOROESTE - CRESOL NOROESTE RS/PE/CE;2.663.426;b3S;I;2;S5;9;CONSTANTINA;RS;12/2020;286.448;2;11;35;73;8;0;0;128;99;3.278;17.328;15.814;7.288;6.611;12;50.430;18;540;1.523;2.826;849;184;0;5.938;0;0;0;0;0;0;0;0;3;263;57;0;0;0;0;323;547;23.608;102.551;26.035;21.630;32.851;0;207.221;756;2.943;7.720;8.630;1.772;581;5;22.408;0
COOPERATIVA DE CRÉDITO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;S5;9;SAO GABRIEL DA PALHA;ES;12/2020;284.752;18;579;1.617;3.467;1.690;124;0;7.494;3.262;12.011;45.757;42.414;20.722;14.220;0;138.386;67;1.856;4.780;8.503;1.241;1;0;16.448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.171;2.423;68.479;23.356;5.849;3.955;0;109.233;2.280;6.747;2.912;772;391;91;0;13.192;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81.011.686;b3S;I;2;S5;9;MAFRA;SC;12/2020;284.532;4;294;901;1.960;952;301;0;4.412;939;4.182;42.517;29.856;12.421;745;0;90.661;20;1.302;7.795;9.298;851;0;0;19.266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;18.888;84.576;29.802;15.913;12.043;0;161.272;509;2.665;2.225;2.038;1.349;135;0;8.921;0
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4.529.074;b3S;I;2;S5;9;CASCAVEL;PR;12/2020;284.324;173;3.186;8.126;17.081;10.118;9.380;0;48.064;1.203;10.582;37.814;35.631;10.914;2.571;0;98.715;36;701;2.007;3.897;1.132;2;0;7.776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;284;9.484;48.417;24.999;11.375;4.706;0;99.265;1.601;5.986;3.661;8.622;5.768;4.867;0;30.505;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5.241.619;b3S;I;2;S5;9;PRIMAVERA DO LESTE;MT;12/2020;281.116;6;46;132;196;34;0;0;414;1.763;7.790;54.829;60.302;38.741;4.779;0;168.205;6;299;1.268;2.641;1.575;4;0;5.795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.417;4.844;68.065;21.262;2.396;0;0;97.984;829;3.740;1.260;1.001;759;1.129;0;8.718;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5.863.726;b3S;I;2;S5;9;SANANDUVA;RS;12/2020;275.926;0;40;99;292;271;390;0;1.093;177;3.705;13.560;19.697;9.909;8.453;0;55.501;86;1.180;3.385;5.774;1.511;79;0;12.016;0;0;0;0;0;0;0;0;7;291;55;0;0;0;0;354;235;11.288;86.003;30.662;24.220;31.485;0;183.893;395;3.598;8.853;8.825;1.171;216;10;23.069;0
COOPERATIVA DE CRÉDITO AGROCREDI LTDA. - SICOOB AGROCREDI;42.873.828;b3S;I;2;S4;9;GUAXUPE;MG;12/2020;275.308;30;752;1.886;3.094;752;1;0;6.516;1.296;11.763;32.624;30.881;5.997;400;0;82.960;35;2.897;7.144;13.317;4.715;3;0;28.109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;283;7.606;112.696;5.856;2.718;131;0;129.289;2.940;13.566;6.028;4.284;1.616;0;0;28.434;0
COOPERATIVA DE CRÉDITO DO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86.564.051;b3S;I;2;S5;9;UNAI;MG;12/2020;273.571;0;0;0;0;0;0;0;0;997;4.145;26.758;19.338;8.785;2.258;0;62.281;13;596;1.660;3.278;569;0;0;6.116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;238;27.732;95.759;63.627;9.819;2.128;0;199.303;274;2.298;1.986;840;474;0;0;5.872;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA AREA DE SAUDE DO ESTADO DE SAO PAULO LTDA    UNICRED DO ESTADO DE SAO PAULO;71.884.498;b3S;I;2;S5;9;CAMPINAS;SP;12/2020;272.927;0;0;0;0;0;0;0;0;399;16.730;41.744;70.136;31.600;26.364;28;187.001;2;1.864;4.887;8.229;2.408;18;0;17.407;0;162;460;1.239;1.133;3.820;36;6.851;0;193;98;0;0;0;0;291;0;0;0;0;0;0;0;0;115;7.142;10.447;17.393;11.158;15.123;0;61.377;0
COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE;41.697.103;b3S;I;2;S5;9;MANHUACU;MG;12/2020;271.027;0;0;0;0;0;0;0;0;1.051;5.229;16.901;23.748;3.679;130;0;50.738;16;930;2.609;5.105;892;1;0;9.554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;348;12.767;147.130;21.884;10.350;12.626;0;205.105;711;2.616;1.241;643;299;120;0;5.629;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;12/2020;268.388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;370;5.014;12.850;217.862;10.972;9.276;0;256.345;11;1.390;2.697;3.632;1.368;2.945;0;12.043;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7.206.072;b3S;I;2;S5;9;ARAPOTI;PR;12/2020;267.753;71;1.543;4.239;8.447;5.234;6.987;0;26.521;237;5.574;19.869;32.613;6.566;1.552;0;66.411;43;1.369;4.075;7.736;1.772;81;0;15.076;0;0;0;0;0;0;0;0;508;10.499;3.393;3;0;0;0;14.403;0;11.130;85.170;6.127;5.746;1.000;0;109.174;786;5.837;13.034;9.432;3.736;3.341;2;36.168;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24.799.033;b3S;I;2;S5;9;QUIRINOPOLIS;GO;12/2020;267.037;0;71;184;354;105;1;0;716;1.027;11.438;27.358;29.363;1.945;1.871;613;73.615;36;1.300;2.819;5.170;576;0;0;9.901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.431;13.170;73.373;72.704;1.762;110;0;163.551;308;8.785;1.767;3.787;4.169;439;0;19.255;0
AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;36.321.990;n1;I;2;S4;14;VITORIA;ES;12/2020;266.611;0;0;0;0;0;0;0;0;61.266;95.717;101.410;8.218;0;0;0;266.611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25.395.435;b3S;I;2;S5;9;LAJINHA;MG;12/2020;264.371;0;0;0;0;0;0;0;0;1.181;6.077;32.876;50.948;23.802;6.752;0;121.636;4;413;2.258;4.387;1.289;1;0;8.351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5.378;58.000;40.625;11.768;15.514;0;131.290;343;1.265;1.304;99;6;42;35;3.094;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44.469.161;b3S;I;2;S4;9;GUARIBA;SP;12/2020;257.442;0;133;357;773;136;0;0;1.399;17;9.665;33.142;12.264;3.798;2;0;58.887;0;213;1.323;2.653;922;0;0;5.112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.720;157.731;11.343;3.480;0;0;187.273;76;2.263;1.427;584;176;245;0;4.771;0
COOPERATIVA DE CRÉDITO CREDIVAR LTDA. - SICOOB CREDIVAR;25.798.596;b3S;I;2;S5;9;VARGINHA;MG;12/2020;257.367;0;0;0;0;0;0;0;0;1.082;12.480;62.862;27.789;8.971;2.864;0;116.046;24;737;2.039;3.655;215;0;0;6.670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.371;78.048;19.982;9.671;1.082;0;111.154;787;4.909;4.889;7.592;4.127;1.195;0;23.497;0
COOPERATIVA DE CRÉDITO UNICRED DESBRAVADORA LTDA - UNICRED DESBRAVADORA;1.039.011;b3S;I;2;S5;9;CHAPECO;SC;12/2020;256.974;0;0;0;0;0;0;0;0;479;17.576;49.002;77.121;29.992;21.715;62;195.947;3;1.754;4.759;7.906;1.611;16;0;16.049;8;662;1.902;4.744;4.238;12.251;3.034;26.838;0;239;63;0;0;0;0;302;0;0;0;0;0;0;0;0;199;3.093;2.738;3.453;2.774;5.581;0;17.837;0
BRASIL CARD MEIOS DE PAGAMENTOS LTDA;3.130.170;n4;I;2;S5;41;MONTE BELO;MG;12/2020;252.250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153.126;46.581;1.073;0;0;0;200.781;0;0;0;0;0;0;0;0;43.145;8.153;159;13;0;0;0;51.469;0
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔNIA LTDA. - CREDISIS CREDIARI;3.222.753;b3S;I;2;S5;9;ARIQUEMES;RO;12/2020;252.076;0;0;0;0;0;0;0;0;848;20.651;115.011;48.621;1.918;1;0;187.050;82;1.431;4.199;4.999;758;0;0;11.468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;272;24.988;6.947;0;0;0;32.207;740;13.041;7.099;417;53;0;0;21.351;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77.984.870;b3S;I;2;S4;9;GUARAPUAVA;PR;12/2020;248.344;50;692;1.920;3.605;1.712;1.233;0;9.212;201;3.713;8.636;7.141;955;49;0;20.694;12;962;2.540;4.187;834;6;0;8.541;0;0;0;0;0;0;0;0;743;14.299;4.757;8;0;0;0;19.807;0;22.790;95.623;14.901;8.277;1.575;0;143.166;1.248;7.452;15.171;14.744;5.636;2.671;0;46.922;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE   SICOOB CREDIAL/SC;78.858.107;b3S;I;2;S5;9;CUNHA PORA;SC;12/2020;247.141;0;23;49;123;77;10;0;283;230;7.473;22.879;43.953;19.881;22.114;62;116.592;66;2.466;6.900;15.065;3.320;0;0;27.818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.609;42.152;17.760;12.258;19.300;0;98.078;241;3.019;526;261;185;137;0;4.370;0
LEBES FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11.271.860;n1;I;2;S5;14;ELDORADO;RS;12/2020;246.792;0;0;0;0;0;0;0;0;18.019;68.617;121.468;38.688;0;0;0;246.792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67.096.909;b3S;I;2;S4;9;FRANCA;SP;12/2020;241.768;0;0;0;0;0;0;0;0;3.374;6.076;44.622;44.705;25.560;0;0;124.337;24;510;3.175;3.943;577;0;0;8.228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;8.454;48.400;46.769;117;0;0;103.853;40;5.116;152;42;0;0;0;5.350;0
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5.392.810;b3S;I;2;S5;9;TOLEDO;PR;12/2020;241.725;109;4.018;10.551;26.100;21.573;36.500;0;98.851;814;7.558;18.765;29.005;7.437;3.882;0;67.462;15;466;1.296;2.546;620;4;0;4.948;0;0;0;0;0;0;0;0;0;11;24;0;0;0;0;36;99;2.829;42.580;3.825;2.256;668;0;52.258;1.087;2.212;3.511;3.640;2.738;4.983;0;18.172;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA OESTE CATARINENSE - CRESOL OESTE CATARINENSE;3.965.737;b3S;I;2;S5;9;XAXIM;SC;12/2020;239.511;0;0;0;0;0;0;0;0;86;2.638;7.919;8.961;4.267;1.378;0;25.250;3;387;1.023;1.964;794;10;0;4.181;0;0;0;0;0;0;0;0;0;92;9;0;0;0;0;101;231;13.951;49.062;38.919;33.684;46.682;0;182.530;181;2.421;9.015;10.950;3.645;1.224;13;27.450;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DE EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA - SICOOB COOPEMG;3.269.540;b3S;I;2;S5;9;BELO HORIZONTE;MG;12/2020;239.511;331;10.188;25.170;64.417;57.264;70.438;0;227.809;85;1.971;1.622;1.678;252;10;0;5.618;25;411;1.048;2.174;443;9;0;4.109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;327;834;813;1;0;0;0;1.975;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI RECIFE - SICREDI RECIFE;70.241.658;b3S;I;2;S5;9;RECIFE;PE;12/2020;237.912;219;10.489;30.456;69.230;49.331;51.996;0;211.721;36;2.312;4.606;5.025;329;86;0;12.393;1;413;888;1.052;260;0;0;2.614;0;0;0;0;0;0;0;0;55;3.954;1.446;1;0;0;0;5.457;0;0;0;0;0;0;0;0;43;1.368;1.457;2.641;206;12;0;5.727;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB UNIÃO MT/MS;3.326.437;b3S;I;2;S5;9;CUIABA;MT;12/2020;234.849;34;1.427;3.670;9.228;7.457;8.377;0;30.193;1.975;11.517;74.624;48.098;8.313;2.584;0;147.111;41;868;2.581;6.115;1.110;0;0;10.716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;3.047;32.753;6.333;271;91;0;42.628;1.664;1.574;962;0;0;0;0;4.200;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS PINHAIS - CRESOL UNIÃO DOS PINHAIS;2.446.089;b3S;I;2;S5;9;CORONEL VIVIDA;PR;12/2020;232.308;0;0;0;0;0;0;0;0;306;3.760;11.809;13.054;3.365;782;6;33.084;41;617;1.692;3.092;973;24;0;6.439;0;0;0;0;0;0;0;0;3;257;46;0;0;0;0;306;978;16.974;72.483;33.157;24.753;21.093;0;169.440;275;2.561;6.391;8.066;3.336;2.403;7;23.039;0
COOPERATIVA DE CRÉDITO CREDISG LTDA. - SICOOB CREDISG;3.645.752;b3S;I;2;S5;9;SAO GOTARDO;MG;12/2020;231.417;0;17;49;138;41;0;0;244;57;8.892;31.685;30.410;10.737;6.836;0;88.616;13;908;2.309;4.255;564;0;0;8.049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;569;24.477;54.220;31.834;16.291;3.708;0;131.099;181;2.888;332;9;0;0;0;3.410;0
COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO;22.760.839;b3S;I;2;S5;9;SAO SEBASTIAO DO PARAISO;MG;12/2020;231.255;0;35;92;162;26;0;0;315;3.021;8.002;39.211;66.124;43.191;24.570;0;184.119;2;172;569;1.293;550;3;0;2.588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;265;1.331;17.566;5.193;2.105;713;0;27.173;502;3.343;2.691;3.936;3.045;3.543;0;17.059;0
VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5.192.316;n1;I;2;S4;14;SANTO CRISTO;RS;12/2020;231.044;42;300;872;1.396;618;282;0;3.509;18.221;37.347;50.730;10.609;34;0;0;116.941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.722;25.475;29.680;2.600;1;0;0;64.478;0;0;0;0;0;0;0;0;11.851;13.177;16.905;4.134;48;1;0;46.116;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694.389;b3S;I;2;S5;9;SAO JOSE DO CERRITO;SC;12/2020;230.922;10;574;1.390;3.081;1.681;266;0;7.003;688;6.641;14.878;23.998;9.706;8.363;0;64.274;71;2.202;6.106;12.359;2.633;6;0;23.376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;355;5.295;75.884;32.734;9.616;4.821;0;128.707;525;6.062;929;46;0;0;0;7.562;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81.706.616;b3S;I;2;S4;9;JANDAIA DO SUL;PR;12/2020;230.673;76;1.043;2.875;5.376;2.611;2.786;0;14.767;260;8.918;21.509;26.152;9.333;4.003;0;70.175;15;722;2.357;4.169;896;12;0;8.172;0;0;0;0;0;0;0;0;444;9.546;3.298;19;0;0;0;13.307;9;6.343;35.245;31.013;17.362;3.521;0;93.493;511;6.307;17.537;4.368;1.917;118;0;30.759;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE LAJEADO - SICREDI INTEGRAÇÃO RS/MG;91.159.764;b3S;I;2;S4;9;LAJEADO;RS;12/2020;229.688;3;338;904;1.472;367;69;0;3.153;220;8.720;24.043;24.099;5.297;291;0;62.669;30;2.640;7.427;12.198;2.881;11;0;25.187;0;0;0;0;0;0;0;0;548;22.326;7.808;11;0;0;0;30.692;0;3.785;20.791;7.466;5.240;9.852;0;47.133;1.064;10.044;12.137;19.015;10.968;7.621;3;60.852;0
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966.246;b3S;I;2;S4;9;ITAI;SP;12/2020;227.142;33;241;664;766;118;0;0;1.823;203;8.867;36.613;38.483;12.696;78;0;96.940;5;840;2.288;4.255;1.172;5;0;8.564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.207;29.531;61.513;14.460;4.965;80;0;111.756;693;5.211;1.870;286;0;0;0;8.060;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL RIOGRANDENSE - SICREDI UNIÃO METROPOLITANA RS;92.796.564;b3S;I;2;S4;9;PORTO ALEGRE;RS;12/2020;221.931;10;1.352;3.658;6.448;1.164;20;0;12.652;378;9.249;11.199;11.178;1.457;1.294;0;34.754;46;2.046;5.586;9.098;1.915;10;0;18.700;0;0;0;0;0;0;0;0;1.354;35.512;12.391;26;0;0;0;49.283;622;4.954;17.068;10.918;4.776;812;0;39.148;1.056;8.237;13.584;22.500;12.150;9.865;1;67.394;0
COOPERATIVA DE CRÉDITO SUL DO ESPÍRITO SANTO - SICOOB SUL;32.467.086;b3S;I;2;S5;9;CACHOEIRO DE ITAPEMIRIM;ES;12/2020;220.440;121;585;1.576;2.667;909;105;0;5.964;940;9.988;22.735;31.402;6.591;1.841;0;73.498;119;3.023;7.846;14.172;3.015;4;0;28.180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;272;9.480;41.379;30.254;6.927;4.021;0;92.334;2.591;8.879;2.734;3.708;1.786;766;0;20.464;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81.054.686;b3S;I;2;S4;9;LAPA;PR;12/2020;217.975;71;1.237;3.438;6.989;3.493;930;0;16.158;460;3.882;26.763;8.001;549;25;0;39.680;38;1.025;3.820;5.767;1.183;2;0;11.834;0;0;0;0;0;0;0;0;913;12.386;4.251;3;0;0;0;17.553;104;7.323;57.808;17.669;8.939;489;0;92.332;2.330;3.927;20.161;10.173;3.804;23;0;40.418;0
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. - SICOOB COOPACREDI;65.229.254;b3S;I;2;S5;9;PATROCINIO;MG;12/2020;216.604;0;59;150;276;126;6;0;617;1.166;6.376;22.962;16.173;4.621;809;0;52.106;13;1.499;4.247;7.659;2.153;9;0;15.579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;11.058;98.212;22.627;4.556;5.992;0;142.467;729;2.504;1.375;962;265;1;0;5.836;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES - CRESOL UNIÃO DOS VALES;5.231.945;b3S;I;2;S5;9;IVAIPORA;PR;12/2020;215.019;0;0;0;0;0;0;0;0;269;3.077;10.704;12.787;5.918;4.181;20;36.954;10;297;1.148;2.507;1.735;76;0;5.772;0;0;0;0;0;0;0;0;1;174;34;0;0;0;0;209;490;11.497;67.338;28.934;16.461;11.844;0;136.564;384;4.843;15.581;9.435;4.043;1.216;18;35.519;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81.016.131;b3S;I;2;S5;9;VIDEIRA;SC;12/2020;214.842;101;624;1.393;2.864;1.988;1.732;0;8.704;1.184;7.955;19.976;30.044;9.691;5.665;0;74.515;501;2.532;7.329;15.681;3.304;28;0;29.375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;8.109;45.574;18.579;10.311;14.224;0;96.863;1.468;1.870;1.997;50;0;0;0;5.385;0
NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;4.379.829;n1;I;2;S5;14;CURITIBA;PR;12/2020;214.706;0;0;0;0;0;0;0;0;41.801;79.037;86.608;7.088;0;0;0;214.534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;59;89;22;0;0;0;172;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER E DA BOEING BRASIL COMMERCIAL - COOPEREMB;46.642.294;b3S;I;2;S5;9;SAO JOSE DOS CAMPOS;SP;12/2020;213.593;942;13.230;31.999;85.946;59.526;6.764;0;198.408;452;1.023;2.473;4.900;540;0;0;9.389;3;89;260;700;422;4;0;1.477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;690;405;973;1.878;373;0;0;4.319;0
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26.563.270;b3S;I;2;S5;9;PRIMAVERA DO LESTE;MT;12/2020;213.082;23;168;470;545;0;0;0;1.206;1.418;21.445;32.517;21.214;7.213;164;0;83.971;7;541;1.776;2.608;310;0;0;5.243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.443;2.513;92.230;12.443;270;0;0;109.900;250;7.712;3.089;1.386;325;0;0;12.762;0
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72.257.793;b3S;I;2;S5;9;FORTALEZA;CE;12/2020;212.251;32;2.180;6.176;13.327;8.906;8.327;0;38.948;463;18.088;38.429;38.150;2.332;366;0;97.829;51;3.237;9.000;16.454;3.850;9;0;32.602;0;0;0;0;0;0;0;0;551;15.030;5.889;9;0;0;0;21.478;0;0;0;0;0;0;0;0;385;3.667;4.449;8.271;3.041;1.580;1;21.394;0
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22.656.789;b3S;I;2;S5;9;MURIAE;MG;12/2020;210.811;6;425;1.204;2.815;1.406;150;0;6.006;829;9.960;18.849;34.139;17.136;3.360;0;84.272;70;1.185;3.355;6.545;1.787;13;0;12.956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;8.096;36.991;39.974;17.649;680;0;103.644;437;2.502;756;176;62;0;0;3.933;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA.;7.599.206;b3S;I;2;S5;9;GOIANIA;GO;12/2020;207.977;56;399;1.056;1.189;3;0;0;2.704;3.523;8.984;34.697;33.579;10.604;5.230;0;96.618;68;207;564;1.139;214;0;0;2.192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.802;11.614;33.021;30.059;3.548;340;0;81.385;1.317;20.319;2.821;186;185;249;0;25.079;0
